Strain,Soil,Root,Rhizosphere,Sludge,Sand,mud,rhizome,sediment,nodule,Soil2,Root2,Rhizosphere2,Sludge2,Sand2,mud2,rhizome2,sediment2,nodule2,total_words,final
Listeria_monocytogenes_serotype_12b_SLCC_2755,5,0,1,0,2,0,0,0,0,1.10864745,0,0.22172949,0,0.44345898,0,0,0,0,451,1
Listeria_monocytogenes_serotype_12c_SLCC_2372,2,0,0,0,0,0,0,0,0,1.052631579,0,0,0,0,0,0,0,0,190,1
Listeria_monocytogenes_serotype_7_SLCC_2482,6,1,1,0,0,0,0,0,0,1.032702238,0.17211704,0.17211704,0,0,0,0,0,0,581,1
Listeria_monocytogenes_SLCC_2378,2,2,0,0,1,0,0,0,0,0.772200772,0.772200772,0,0,0.386100386,0,0,0,0,259,1
Listeria_monocytogenes_SLCC_2540,6,1,0,0,4,0,0,0,0,1.363636364,0.227272727,0,0,0.909090909,0,0,0,0,440,1
Listeria_monocytogenes_SLCC_7179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Listeria_seeligeri_sv_12b_SLCC3954,7,0,1,1,0,0,0,0,0,1.176470588,0,0.168067227,0.168067227,0,0,0,0,0,595,1
Listeria_welshimeri_sv_6b_SLCC5334,7,2,0,0,0,0,0,0,0,1.114649682,0.318471338,0,0,0,0,0,0,0,628,1
Lysinibacillus_sphaericus_C3-41,9,0,0,1,0,0,0,0,0,2.331606218,0,0,0.259067358,0,0,0,0,0,386,1
Mahella_australiensis_50-1_BON_DSM_15567,5,0,0,0,0,0,0,0,0,1.766784452,0,0,0,0,0,0,0,0,283,1
Marinobacter_aquaeolei_VT8,2,0,1,1,1,1,0,5,0,0.510204082,0,0.255102041,0.255102041,0.255102041,0.255102041,0,1.275510204,0,392,1
Mesorhizobium_australicum_WSM2073,2,8,1,0,0,0,0,0,9,0.536193029,2.144772118,0.268096515,0,0,0,0,0,2.412868633,373,1
Mesorhizobium_ciceri_bv_biserrulae_WSM1271,4,5,1,0,0,0,0,0,7,1.030927835,1.288659794,0.257731959,0,0,0,0,0,1.804123711,388,1
Mesorhizobium_ciceri_ca181,5,4,1,0,0,0,0,0,5,1.240694789,0.992555831,0.248138958,0,0,0,0,0,1.240694789,403,1
Mesorhizobium_huakuii_7653R,0,4,0,0,0,0,0,0,8,0,1.092896175,0,0,0,0,0,0,2.18579235,366,1
Mesorhizobium_opportunistum_WSM2075,6,6,0,0,0,0,0,0,6,1.694915254,1.694915254,0,0,0,0,0,0,1.694915254,354,1
Methanobrevibacter_smithii_PS_ATCC_35061,5,1,1,0,0,0,0,2,0,1.059322034,0.211864407,0.211864407,0,0,0,0,0.423728814,0,472,1
Methanocella_arvoryzae_MRE50,7,1,1,0,0,0,0,1,0,1.612903226,0.230414747,0.230414747,0,0,0,0,0.230414747,0,434,1
Methanocella_conradii_HZ254,15,0,0,0,0,0,0,0,0,4.043126685,0,0,0,0,0,0,0,0,371,1
Methanocella_paludicola_SANAE,8,0,3,0,0,0,0,1,0,1.990049751,0,0.746268657,0,0,0,0,0.248756219,0,402,1
Methanococcus_maripaludis_X1,2,1,1,0,1,1,0,7,0,0.534759358,0.267379679,0.267379679,0,0.267379679,0.267379679,0,1.871657754,0,374,1
Methanoplanus_petrolearius_SEBR_4847_DSM_11571,0,2,1,0,0,2,0,4,0,0,0.49382716,0.24691358,0,0,0.49382716,0,0.987654321,0,405,1
Methanosarcina_acetivorans_C2A,3,1,0,4,0,1,0,1,0,0.748129676,0.249376559,0,0.997506234,0,0.249376559,0,0.249376559,0,401,1
Methanosarcina_barkeri_Fusaro_DSM_804,2,1,0,1,0,2,0,2,0,0.466200466,0.233100233,0,0.233100233,0,0.466200466,0,0.466200466,0,429,1
Methanosarcina_mazei_Go1_DSM_3647,1,1,2,3,1,1,0,2,0,0.259067358,0.259067358,0.518134715,0.777202073,0.259067358,0.259067358,0,0.518134715,0,386,1
Methanosphaerula_palustris_E1-9c_DSM_19958,2,0,3,0,0,0,0,2,0,0.701754386,0,1.052631579,0,0,0,0,0.701754386,0,285,1
Methanothermus_fervidus_V24S_DSM_2088,0,1,1,4,0,0,0,3,0,0,0.245098039,0.245098039,0.980392157,0,0,0,0.735294118,0,408,1
Methylacidiphilum_infernorum_V4,8,1,1,0,0,2,0,1,0,2.010050251,0.251256281,0.251256281,0,0,0.502512563,0,0.251256281,0,398,1
Methylibium_petroleiphilum_PM1,3,1,0,2,1,0,0,2,0,0.751879699,0.250626566,0,0.501253133,0.250626566,0,0,0.501253133,0,399,1
Methylobacillus_flagellatus_KT,3,1,0,2,0,0,0,5,0,0.773195876,0.257731959,0,0.515463918,0,0,0,1.288659794,0,388,1
Methylobacterium_chloromethanicum_CM4,8,2,0,1,0,0,0,1,1,2.025316456,0.506329114,0,0.253164557,0,0,0,0.253164557,0.253164557,395,1
Methylobacterium_extorquens_DM4,3,3,0,2,0,0,0,1,3,0.802139037,0.802139037,0,0.534759358,0,0,0,0.267379679,0.802139037,374,1
Methylobacterium_nodulans_ORS_2060,3,7,0,0,0,0,0,0,7,0.779220779,1.818181818,0,0,0,0,0,0,1.818181818,385,1
Methylobacterium_sp._4-46,3,7,1,1,0,0,0,1,8,0.738916256,1.724137931,0.246305419,0.246305419,0,0,0,0.246305419,1.97044335,406,1
Methylocella_silvestris_BL2_DSM_15510,8,1,0,0,0,0,0,0,0,1.882352941,0.235294118,0,0,0,0,0,0,0,425,1
Methylomonas_methanica_MC09,7,1,1,0,0,0,0,2,1,2.114803625,0.302114804,0.302114804,0,0,0,0,0.604229607,0.302114804,331,1
Methylovorus_sp._MP688,8,0,0,0,0,0,0,0,0,2.139037433,0,0,0,0,0,0,0,0,374,1
Micrococcus_luteus_NCTC_2665,6,1,0,2,0,0,0,2,0,1.392111369,0.232018561,0,0.464037123,0,0,0,0.464037123,0,431,1
Microcoleus_sp._PCC_7113,7,1,0,1,0,0,0,0,0,1.666666667,0.238095238,0,0.238095238,0,0,0,0,0,420,1
Microlunatus_phosphovorus_NM-1,3,0,0,7,0,0,0,0,0,0.704225352,0,0,1.643192488,0,0,0,0,0,426,1
Micromonospora_aurantiaca_ATCC_27029,4,5,1,0,0,2,0,1,4,1.069518717,1.336898396,0.267379679,0,0,0.534759358,0,0.267379679,1.069518717,374,1
Micromonospora_sp._L5,2,12,2,0,0,0,0,0,7,0.520833333,3.125,0.520833333,0,0,0,0,0,1.822916667,384,1
Myceliophthora_thermophila_ATCC_42464,9,0,0,0,0,0,0,0,0,2.374670185,0,0,0,0,0,0,0,0,379,1
Mycobacterium_avium_104,7,3,1,0,0,0,0,0,0,1.408450704,0.60362173,0.201207243,0,0,0,0,0,0,497,1
Mycobacterium_chubuense_NBB4,4,0,0,0,2,0,0,3,0,1.030927835,0,0,0,0.515463918,0,0,0.773195876,0,388,1
Mycobacterium_gilvum_PYR-GCK,6,0,0,0,0,0,0,6,0,1.518987342,0,0,0,0,0,0,1.518987342,0,395,1
Mycobacterium_gilvum_Spyr1,9,1,0,1,0,0,0,0,1,2.093023256,0.23255814,0,0.23255814,0,0,0,0,0.23255814,430,1
Mycobacterium_neoaurum_VKM_Ac-1815D,6,1,0,0,0,0,0,0,0,1.503759398,0.250626566,0,0,0,0,0,0,0,399,1
Mycobacterium_rhodesiae_NBB3,7,2,0,0,0,0,0,2,0,1.97740113,0.564971751,0,0,0,0,0,0.564971751,0,354,1
Mycobacterium_sp._JLS,11,1,0,0,0,0,0,1,1,2.879581152,0.261780105,0,0,0,0,0,0.261780105,0.261780105,382,1
Mycobacterium_sp._KMS,13,1,0,0,0,0,0,0,0,3.359173127,0.258397933,0,0,0,0,0,0,0,387,1
Mycobacterium_sp._MCS,11,1,0,0,0,0,0,1,1,2.827763496,0.257069409,0,0,0,0,0,0.257069409,0.257069409,389,1
Myxococcus_xanthus_DK_1622,9,0,0,0,0,0,0,0,0,2.374670185,0,0,0,0,0,0,0,0,379,1
Niabella_soli_JS13-8_DSM_19437,7,0,0,0,0,0,0,0,0,2.755905512,0,0,0,0,0,0,0,0,254,1
Niastella_koreensis_GR20-10_DSM_17620,7,0,0,0,0,0,0,0,0,2.834008097,0,0,0,0,0,0,0,0,247,1
Nitrobacter_hamburgensis_X14,10,1,0,2,1,0,0,1,0,2.475247525,0.247524752,0,0.495049505,0.247524752,0,0,0.247524752,0,404,1
Nitrobacter_winogradskyi_Nb-255,9,4,0,0,0,0,0,2,4,2.380952381,1.058201058,0,0,0,0,0,0.529100529,1.058201058,378,1
Nitrosomonas_europaea_ATCC_19718,7,0,0,2,1,0,0,1,0,1.907356948,0,0,0.544959128,0.272479564,0,0,0.272479564,0,367,1
Nitrosomonas_sp._AL212,11,2,1,2,0,0,0,1,0,2.612826603,0.475059382,0.237529691,0.475059382,0,0,0,0.237529691,0,421,1
Nitrososphaera_viennensis_EN76,14,0,1,0,0,0,0,1,0,3.544303797,0,0.253164557,0,0,0,0,0.253164557,0,395,1
Nitrosospira_multiformis_ATCC_25196,6,2,0,0,0,0,0,1,0,1.764705882,0.588235294,0,0,0,0,0,0.294117647,0,340,1
Nocardia_farcinica_IFM_10152,8,0,0,1,1,0,0,0,0,2.216066482,0,0,0.27700831,0.27700831,0,0,0,0,361,1
Nocardia_nova_SH22a,3,2,1,4,0,0,0,0,0,0.824175824,0.549450549,0.274725275,1.098901099,0,0,0,0,0,364,1
Nocardioides_sp._JS614,7,2,0,0,0,0,0,0,0,1.682692308,0.480769231,0,0,0,0,0,0,0,416,1
Nocardiopsis_dassonvillei_dassonvillei_DSM_43111,5,1,0,0,0,0,0,5,1,1.207729469,0.241545894,0,0,0,0,0,1.207729469,0.241545894,414,1
Nostoc_punctiforme_PCC_73102,2,4,0,0,1,0,0,0,0,0.473933649,0.947867299,0,0,0.236966825,0,0,0,0,422,1
Nostoc_sp._PCC_7120,3,3,0,0,2,0,0,1,1,0.612244898,0.612244898,0,0,0.408163265,0,0,0.204081633,0.204081633,490,1
Novosphingobium_aromaticivorans_DSM_12444,4,2,1,0,0,0,0,4,2,1.104972376,0.552486188,0.276243094,0,0,0,0,1.104972376,0.552486188,362,1
Novosphingobium_sp._PP1Y,4,0,1,2,0,0,1,1,0,0.943396226,0,0.235849057,0.471698113,0,0,0.235849057,0.235849057,0,424,1
Oceanobacillus_iheyensis_HTE831,1,0,0,0,0,1,0,7,0,0.280112045,0,0,0,0,0.280112045,0,1.960784314,0,357,1
Ochrobactrum_anthropi_ATCC_49188,9,0,1,0,0,0,0,0,1,2.153110048,0,0.23923445,0,0,0,0,0,0.23923445,418,1
Opitutus_terrae_PB90-1,10,0,0,0,0,0,0,0,0,2.409638554,0,0,0,0,0,0,0,0,415,1
Oscillatoria_acuminata_PCC_6304,10,0,0,0,0,0,0,0,0,2.262443439,0,0,0,0,0,0,0,0,442,1
Oscillatoria_nigro-viridis_PCC_7112,7,2,0,1,1,1,0,0,0,1.794871795,0.512820513,0,0.256410256,0.256410256,0.256410256,0,0,0,390,1
Paenibacillus_mucilaginosus_3016,8,0,4,1,0,0,0,0,0,1.716738197,0,0.858369099,0.214592275,0,0,0,0,0,466,1
Paenibacillus_mucilaginosus_K02,5,2,5,1,0,0,0,0,0,1.210653753,0.484261501,1.210653753,0.242130751,0,0,0,0,0,413,1
Paenibacillus_polymyxa_E681,0,4,7,0,0,0,0,0,0,0,1.025641026,1.794871795,0,0,0,0,0,0,390,1
Paenibacillus_polymyxa_M1,3,3,5,0,0,0,0,0,0,0.705882353,0.705882353,1.176470588,0,0,0,0,0,0,425,1
Paenibacillus_polymyxa_SC2,1,1,8,0,0,0,0,0,0,0.253807107,0.253807107,2.030456853,0,0,0,0,0,0,394,1
Paenibacillus_sabinae_T27,7,0,10,0,0,0,0,0,1,1.54185022,0,2.202643172,0,0,0,0,0,0.220264317,454,1
Paenibacillus_sp._JDR-2,8,0,1,0,0,2,0,0,0,1.818181818,0,0.227272727,0,0,0.454545455,0,0,0,440,1
Paenibacillus_terrae_HPL-003,10,0,1,0,0,0,0,0,0,2.341920375,0,0.234192037,0,0,0,0,0,0,427,1
Paludibacter_propionicigenes_WB4_DSM_17365,5,0,0,0,0,0,0,0,0,1.798561151,0,0,0,0,0,0,0,0,278,1
Paracoccus_aminophilus_JCM_7686,2,1,1,6,0,0,0,0,0,0.505050505,0.252525253,0.252525253,1.515151515,0,0,0,0,0,396,1
Paracoccus_denitrificans_PD1222,8,0,0,2,0,0,0,1,0,1.95599022,0,0,0.488997555,0,0,0,0.244498778,0,409,1
Pedobacter_heparinus_HIM_762-3_DSM_2366,8,0,0,1,0,0,0,0,0,2.739726027,0,0,0.342465753,0,0,0,0,0,292,1
Pedobacter_saltans_Steyn_113_DSM_12145,4,0,1,2,0,0,0,0,0,1.333333333,0,0.333333333,0.666666667,0,0,0,0,0,300,1
Pelobacter_carbinolicus_DSM_2380,3,3,0,3,0,1,0,2,0,0.859598854,0.859598854,0,0.859598854,0,0.286532951,0,0.573065903,0,349,1
Pelobacter_propionicus_DSM_2379,2,1,0,3,0,1,0,5,0,0.449438202,0.224719101,0,0.674157303,0,0.224719101,0,1.123595506,0,445,1
Pelodictyon_luteolum_DSM_273,3,0,0,0,0,1,0,5,0,0.8,0,0,0,0,0.266666667,0,1.333333333,0,375,1
Picrophilus_torridus_DSM_9790,3,2,2,0,0,0,0,2,0,0.765306122,0.510204082,0.510204082,0,0,0,0,0.510204082,0,392,1
Polaromonas_naphthalenivorans_CJ2,2,0,0,1,0,0,0,7,0,0.54200542,0,0,0.27100271,0,0,0,1.89701897,0,369,1
Polaromonas_sp._JS666,2,1,1,1,0,0,0,5,0,0.423728814,0.211864407,0.211864407,0.211864407,0,0,0,1.059322034,0,472,1
Polymorphum_gilvum_SL003B-26A1,9,0,0,0,1,0,0,0,0,2.301790281,0,0,0,0.255754476,0,0,0,0,391,1
Pseudomonas_aeruginosa_LESB58,4,1,4,0,0,0,0,1,0,0.943396226,0.235849057,0.943396226,0,0,0,0,0.235849057,0,424,1
Pseudomonas_aeruginosa_M18,0,0,9,0,0,0,0,0,0,0,0,2.412868633,0,0,0,0,0,0,373,1
Pseudomonas_aeruginosa_PA7,5,0,2,1,1,0,0,0,0,1.168224299,0,0.46728972,0.23364486,0.23364486,0,0,0,0,428,1
Pseudomonas_aeruginosa_PAO1,3,1,6,0,1,0,0,0,0,0.684931507,0.228310502,1.369863014,0,0.228310502,0,0,0,0,438,1
Pseudomonas_aeruginosa_UCBPP-PA14,5,2,3,0,0,0,0,0,0,1.265822785,0.506329114,0.759493671,0,0,0,0,0,0,395,1
Pseudomonas_alkylphenolia_KL28,7,0,0,0,0,0,0,0,0,1.89701897,0,0,0,0,0,0,0,0,369,1
Pseudomonas_brassicacearum_brassicacearum_NFM421,1,7,4,0,0,0,0,0,0,0.263852243,1.846965699,1.055408971,0,0,0,0,0,0,379,1
Pseudomonas_brassicacearum_DF41,6,4,1,1,0,0,1,0,0,1.729106628,1.152737752,0.288184438,0.288184438,0,0,0.288184438,0,0,347,1
Pseudomonas_chlororaphis_PA23,2,6,2,0,0,0,0,0,0,0.546448087,1.639344262,0.546448087,0,0,0,0,0,0,366,1
Pseudomonas_fluorescens_A506,6,2,4,0,0,0,0,0,0,1.474201474,0.491400491,0.982800983,0,0,0,0,0,0,407,1
Pseudomonas_fluorescens_CHA0,7,5,2,0,0,0,0,0,0,1.902173913,1.358695652,0.543478261,0,0,0,0,0,0,368,1
Pseudomonas_fluorescens_F113,0,2,11,0,0,0,0,0,0,0,0.531914894,2.925531915,0,0,0,0,0,0,376,1
Pseudomonas_fluorescens_Pf0-1,11,0,0,0,0,0,0,0,0,3.116147309,0,0,0,0,0,0,0,0,353,1
Pseudomonas_fluorescens_Pf-5,2,2,6,0,0,0,0,0,0,0.505050505,0.505050505,1.515151515,0,0,0,0,0,0,396,1
Pseudomonas_fluorescens_R124,4,3,5,0,0,0,0,1,0,0.975609756,0.731707317,1.219512195,0,0,0,0,0.243902439,0,410,1
Pseudomonas_fulva_12-X,5,4,2,0,0,0,0,0,0,1,0.8,0.4,0,0,0,0,0,0,500,1
Pseudomonas_mendocina_NK-01,8,2,0,0,0,1,0,0,0,2.127659574,0.531914894,0,0,0,0.265957447,0,0,0,376,1
Pseudomonas_mendocina_ymp,7,0,0,1,1,0,0,2,0,1.866666667,0,0,0.266666667,0.266666667,0,0,0.533333333,0,375,1
Pseudomonas_putida_F1,6,1,2,1,0,0,0,0,0,1.566579634,0.261096606,0.522193211,0.261096606,0,0,0,0,0,383,1
Pseudomonas_putida_GB-1,4,1,3,0,0,0,0,0,0,0.932400932,0.233100233,0.699300699,0,0,0,0,0,0,429,1
Pseudomonas_putida_KT2440,9,2,3,0,0,0,0,0,0,2.419354839,0.537634409,0.806451613,0,0,0,0,0,0,372,1
Pseudomonas_putida_S16,11,1,1,0,0,0,0,0,0,2.606635071,0.236966825,0.236966825,0,0,0,0,0,0,422,1
Pseudomonas_putida_W619,5,1,3,0,0,0,0,0,0,1.272264631,0.254452926,0.763358779,0,0,0,0,0,0,393,1
Pseudomonas_sp._VLB120,10,0,0,0,0,0,0,0,0,2.69541779,0,0,0,0,0,0,0,0,371,1
Pseudomonas_sp._WCS374,4,4,6,0,1,0,0,0,0,1,1,1.5,0,0.25,0,0,0,0,400,1
Pseudomonas_stutzeri_A1501,4,9,5,0,0,0,0,0,0,1.052631579,2.368421053,1.315789474,0,0,0,0,0,0,380,1
Pseudomonas_stutzeri_AN10_CCUG_29243,6,1,1,1,0,0,0,1,0,1.442307692,0.240384615,0.240384615,0.240384615,0,0,0,0.240384615,0,416,1
Pseudomonas_stutzeri_JM3000_DSM_10701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Pseudomonas_stutzeri_Lautrop_AB_201_ATCC_17588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.083333333,0,48,1
Pseudomonas_stutzeri_RCH2,7,1,0,0,0,0,0,4,0,1.79028133,0.255754476,0,0,0,0,0,1.023017903,0,391,1
Pseudomonas_syringae_CC1557,3,4,1,0,2,0,0,0,1,0.748129676,0.997506234,0.249376559,0,0.498753117,0,0,0,0.249376559,401,1
Pseudoxanthomonas_spadix_BD-a59,8,0,0,0,0,0,0,2,0,2.402402402,0,0,0,0,0,0,0.600600601,0,333,1
Pseudoxanthomonas_suwonensis_11-1,5,0,0,2,0,0,0,3,0,1.10864745,0,0,0.44345898,0,0,0,0.66518847,0,451,1
Psychrobacter_arcticus_273-4,9,0,0,0,1,0,0,2,0,2.255639098,0,0,0,0.250626566,0,0,0.501253133,0,399,1
Psychrobacter_sp._PRwf-1,7,0,0,2,0,0,0,1,0,1.74563591,0,0,0.498753117,0,0,0,0.249376559,0,401,1
Rahnella_aquatilis_HX2,6,3,1,0,0,0,0,0,0,1.405152225,0.702576112,0.234192037,0,0,0,0,0,0,427,1
Ralstonia_eutropha_H16,9,1,0,0,0,1,0,0,0,2.290076336,0.254452926,0,0,0,0.254452926,0,0,0,393,1
Ralstonia_pickettii_12D,7,0,0,1,0,0,0,3,0,1.876675603,0,0,0.268096515,0,0,0,0.804289544,0,373,1
Ralstonia_pickettii_12J,7,0,1,1,0,0,0,1,0,1.627906977,0,0.23255814,0.23255814,0,0,0,0.23255814,0,430,1
Ralstonia_solanacearum_CFBP2957,9,3,0,0,1,0,0,0,0,2.179176755,0.726392252,0,0,0.242130751,0,0,0,0,413,1
Ralstonia_solanacearum_CMR15,10,2,0,0,1,0,0,0,0,2.469135802,0.49382716,0,0,0.24691358,0,0,0,0,405,1
Ralstonia_solanacearum_GMI1000,8,5,0,0,1,0,0,0,0,1.93236715,1.207729469,0,0,0.241545894,0,0,0,0,414,1
Ralstonia_solanacearum_Po82,4,4,1,0,0,0,1,0,0,0.911161731,0.911161731,0.227790433,0,0,0,0.227790433,0,0,439,1
Ralstonia_solanacearum_PSI07,9,4,1,0,1,0,0,0,0,2.122641509,0.943396226,0.235849057,0,0.235849057,0,0,0,0,424,1
Ramlibacter_tataouinensis_TTB310,10,2,3,0,2,0,0,0,0,2.525252525,0.505050505,0.757575758,0,0.505050505,0,0,0,0,396,1
Raoultella_ornithinolytica_B6,7,0,1,1,2,0,0,0,0,1.851851852,0,0.264550265,0.264550265,0.529100529,0,0,0,0,378,1
Rhizobium_etli_CFN_42_DSM_11541,4,1,0,0,0,0,0,0,0,1.290322581,0.322580645,0,0,0,0,0,0,0,310,1
Rhizobium_etli_CIAT_652,6,4,0,0,0,0,0,0,7,1.376146789,0.917431193,0,0,0,0,0,0,1.605504587,436,1
Rhizobium_leguminosarum_bv_trifolii_WSM1689,5,5,3,0,0,0,0,0,4,1.295336788,1.295336788,0.777202073,0,0,0,0,0,1.03626943,386,1
Rhizobium_rhizogenes_K84,4,6,2,0,0,0,0,0,1,1.005025126,1.507537688,0.502512563,0,0,0,0,0,0.251256281,398,1
Rhizobium_tropici_CIAT899,2,5,2,0,1,0,0,0,4,0.495049505,1.237623762,0.495049505,0,0.247524752,0,0,0,0.99009901,404,1
Rhodanobacter_sp._2APBS1,7,0,1,1,0,0,0,3,0,1.80878553,0,0.258397933,0.258397933,0,0,0,0.775193798,0,387,1
Rhodobacter_capsulatus_SB1003,2,0,1,0,2,0,0,2,0,0.461893764,0,0.230946882,0,0.461893764,0,0,0.461893764,0,433,1
Rhodobacter_sphaeroides_KD131,2,1,0,0,0,7,0,0,0,0.522193211,0.261096606,0,0,0,1.82767624,0,0,0,383,1
Rhodococcus_erythropolis_R138,2,1,10,0,0,0,0,0,1,0.544959128,0.272479564,2.72479564,0,0,0,0,0,0.272479564,367,1
Rhodococcus_jostii_RHA1,13,0,0,1,0,0,0,1,0,3.475935829,0,0,0.267379679,0,0,0,0.267379679,0,374,1
Rhodopseudomonas_palustris_BisA53,5,2,0,0,0,0,0,2,2,1.265822785,0.506329114,0,0,0,0,0,0.506329114,0.506329114,395,1
Rhodopseudomonas_palustris_BisB18,5,2,0,0,1,0,0,2,1,1.333333333,0.533333333,0,0,0.266666667,0,0,0.533333333,0.266666667,375,1
Rhodopseudomonas_palustris_BisB5,6,1,0,0,1,0,0,2,2,1.496259352,0.249376559,0,0,0.249376559,0,0,0.498753117,0.498753117,401,1
Rhodopseudomonas_palustris_CGA009,9,0,0,0,0,0,0,2,0,2.387267905,0,0,0,0,0,0,0.530503979,0,377,1
Rhodopseudomonas_palustris_DX-1,5,1,0,0,1,1,0,2,1,1.020408163,0.204081633,0,0,0.204081633,0.204081633,0,0.408163265,0.204081633,490,1
Rhodopseudomonas_palustris_HaA2,5,0,0,1,0,0,0,4,1,1.35501355,0,0,0.27100271,0,0,0,1.08401084,0.27100271,369,1
Rhodopseudomonas_palustris_TIE-1,3,2,0,0,0,0,0,4,1,0.852272727,0.568181818,0,0,0,0,0,1.136363636,0.284090909,352,1
Rubrobacter_xylanophilus_DSM_9941,6,3,0,0,0,0,0,1,0,1.550387597,0.775193798,0,0,0,0,0,0.258397933,0,387,1
Saccharomonospora_viridis_P101_DSM_43017,5,0,0,0,0,1,0,0,0,1.683501684,0,0,0,0,0.336700337,0,0,0,297,1
Saccharopolyspora_erythraea_NRRL_2338,8,0,0,0,0,0,0,1,0,2.18579235,0,0,0,0,0,0,0.273224044,0,366,1
Salinispora_arenicola_CNS-205,3,1,0,0,0,0,0,7,0,0.767263427,0.255754476,0,0,0,0,0,1.79028133,0,391,1
Salinispora_tropica_CNB-440,3,1,0,0,2,0,0,6,0,0.785340314,0.261780105,0,0,0.523560209,0,0,1.570680628,0,382,1
Salmonella_enterica_Agona_SL483,2,3,0,1,2,0,0,0,0,0.446428571,0.669642857,0,0.223214286,0.446428571,0,0,0,0,448,1
Salmonella_enterica_enterica_sv_Choleraesuis_SC-B67,7,4,0,0,0,0,0,0,1,1.428571429,0.816326531,0,0,0,0,0,0,0.204081633,490,1
Salmonella_enterica_enterica_sv_Paratyphi_A_ATCC_9150,5,3,0,0,0,0,0,0,1,0.815660685,0.489396411,0,0,0,0,0,0,0.163132137,613,1
Salmonella_enterica_enterica_sv_Schwarzengrund_CVM19633,1,1,0,0,0,0,0,0,0,0.740740741,0.740740741,0,0,0,0,0,0,0,135,1
Salmonella_enterica_enterica_sv_Typhi_CT18,3,5,0,0,0,1,0,1,2,0.492610837,0.821018062,0,0,0,0.164203612,0,0.164203612,0.328407225,609,1
Salmonella_enterica_enterica_sv_Typhi_Ty2,4,3,0,0,1,2,0,0,0,0.657894737,0.493421053,0,0,0.164473684,0.328947368,0,0,0,608,1
Salmonella_enterica_enterica_sv_Typhimurium_14028S,3,4,3,0,0,0,0,0,0,0.559701493,0.746268657,0.559701493,0,0,0,0,0,0,536,1
Salmonella_enterica_enterica_sv_Typhimurium_474,0,5,0,0,0,0,0,0,1,0,1.633986928,0,0,0,0,0,0,0.326797386,306,1
Salmonella_enterica_enterica_sv_Typhimurium_D23580,1,1,0,0,0,0,0,0,0,0.763358779,0.763358779,0,0,0,0,0,0,0,131,1
Salmonella_enterica_enterica_sv_Typhimurium_LT2,2,6,0,0,0,3,0,0,0,0.397614314,1.192842942,0,0,0,0.596421471,0,0,0,503,1
Salmonella_enterica_enterica_sv_Typhimurium_T000240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Salmonella_enterica_enterica_sv_Typhimurium_UK-1,3,3,3,1,0,0,0,0,0,0.502512563,0.502512563,0.502512563,0.167504188,0,0,0,0,0,597,1
Salmonella_enterica_sv_Dublin_CT_02021853,0,1,0,0,0,0,0,0,0,0,1.428571429,0,0,0,0,0,0,0,70,1
Salmonella_enterica_sv_Heidelberg_SL476_CVM30485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Salmonella_enterica_sv_Newport_SL254,2,3,0,0,0,0,0,0,0,0.515463918,0.773195876,0,0,0,0,0,0,0,388,1
Serratia_odorifera_4Rx13,8,3,7,0,0,0,0,0,0,2.010050251,0.753768844,1.75879397,0,0,0,0,0,0,398,1
Serratia_plymuthica_AS12,4,4,5,0,0,0,0,0,0,0.925925926,0.925925926,1.157407407,0,0,0,0,0,0,432,1
Serratia_plymuthica_AS9,6,4,2,0,0,0,0,0,0,1.310043668,0.873362445,0.436681223,0,0,0,0,0,0,458,1
Serratia_proteamaculans_568,3,6,2,0,0,0,0,0,0,0.763358779,1.526717557,0.508905852,0,0,0,0,0,0,393,1
Shewanella_amazonensis_SB2B,1,0,0,0,0,1,0,8,0,0.265957447,0,0,0,0,0.265957447,0,2.127659574,0,376,1
Shewanella_putrefaciens_200,5,0,0,0,0,0,0,5,0,1.369863014,0,0,0,0,0,0,1.369863014,0,365,1
Shewanella_putrefaciens_CN-32,5,1,1,0,0,0,0,5,0,1.193317422,0.238663484,0.238663484,0,0,0,0,1.193317422,0,419,1
Shewanella_sp._ANA-3,2,0,0,0,4,0,0,3,0,0.470588235,0,0,0,0.941176471,0,0,0.705882353,0,425,1
Singulisphaera_acidiphila_MOB10_DSM_18658,3,0,0,0,0,0,0,0,0,2.189781022,0,0,0,0,0,0,0,0,137,1
Sinorhizobium_meliloti_RMO17,3,1,1,0,0,0,0,0,8,0.652173913,0.217391304,0.217391304,0,0,0,0,0,1.739130435,460,1
Solitalea_canadensis_USAM_9D_DSM_3403,1,0,0,0,0,0,0,0,0,2.631578947,0,0,0,0,0,0,0,0,38,1
Sorangium_cellulosum_So_ce_56,7,0,0,1,1,0,0,0,0,1.538461538,0,0,0.21978022,0.21978022,0,0,0,0,455,1
Sphingobium_chlorophenolicum_L-1,4,0,1,1,1,0,0,2,0,0.941176471,0,0.235294118,0.235294118,0.235294118,0,0,0.470588235,0,425,1
Sphingobium_japonicum_UT26S,8,0,2,2,0,0,0,0,0,1.95599022,0,0.488997555,0.488997555,0,0,0,0,0,409,1
